id,characteristic_id,review_id,value
27037,4704,8180,5
27038,4705,8180,1
27039,4702,8181,4
27040,4703,8181,4
27041,4704,8181,4
27042,4705,8181,5
27043,4702,8182,5
27044,4703,8182,3
27045,4704,8182,1
27046,4705,8182,5
27047,4702,8183,2
27048,4703,8183,3
27049,4704,8183,2
27050,4705,8183,5
27051,4702,8184,2
27052,4703,8184,4
27053,4704,8184,5
27054,4705,8184,4
27055,4702,8185,1
27056,4703,8185,1
27057,4704,8185,1
27058,4705,8185,3
27059,4702,8186,3
27060,4703,8186,1
27061,4704,8186,5
27062,4705,8186,3
27063,4702,8187,2
27064,4703,8187,1
27065,4704,8187,2
27066,4705,8187,4
27067,4706,8188,5
27068,4706,8189,2
27069,4706,8190,5
27070,4706,8191,5
27071,4706,8192,1
27072,4706,8193,3
27073,4706,8194,5
27074,4706,8195,4
27075,4706,8196,2
27076,4706,8197,4
27077,4711,8198,5
27078,4712,8198,4
27079,4713,8198,4
27080,4714,8198,2
27081,4711,8199,5
27082,4712,8199,2
27083,4713,8199,2
27084,4714,8199,1
27085,4711,8200,4
27086,4712,8200,4
27087,4713,8200,3
27088,4714,8200,3
27089,4715,8201,5
27090,4716,8201,4
27091,4717,8201,1
27092,4718,8201,1
27093,4715,8202,2
27094,4716,8202,4
27095,4717,8202,3
27096,4718,8202,1
27097,4715,8203,4
27098,4716,8203,5
27099,4717,8203,2
27100,4718,8203,3
27101,4715,8204,2
27102,4716,8204,3
27103,4717,8204,1
27104,4718,8204,2
27105,4715,8205,1
27106,4716,8205,2
27107,4717,8205,3
27108,4718,8205,4
27109,4719,8206,1
27110,4720,8206,3
27111,4721,8206,3
27112,4722,8206,2
27113,4719,8207,2
27114,4720,8207,5
27115,4721,8207,1
27116,4722,8207,4
27117,4719,8208,5
27118,4720,8208,1
27119,4721,8208,4
27120,4722,8208,3
27121,4719,8209,4
27122,4720,8209,3
27123,4721,8209,3
27124,4722,8209,3
27125,4719,8210,2
27126,4720,8210,1
27127,4721,8210,4
27128,4722,8210,2
27129,4719,8211,4
27130,4720,8211,3
27131,4721,8211,4
27132,4722,8211,4
27133,4719,8212,2
27134,4720,8212,2
27135,4721,8212,3
27136,4722,8212,1
27137,4719,8213,4
27138,4720,8213,5
27139,4721,8213,5
27140,4722,8213,1
27141,4719,8214,4
27142,4720,8214,2
27143,4721,8214,4
27144,4722,8214,5
27145,4719,8215,1
27146,4720,8215,5
27147,4721,8215,5
27148,4722,8215,2
27149,4719,8216,4
27150,4720,8216,2
27151,4721,8216,5
27152,4722,8216,3
27153,4719,8217,3
27154,4720,8217,5
27155,4721,8217,2
27156,4722,8217,2
27157,4719,8218,4
27158,4720,8218,2
27159,4721,8218,5
27160,4722,8218,2
27161,4719,8219,1
27162,4720,8219,5
27163,4721,8219,2
27164,4722,8219,5
27165,4719,8220,5
27166,4720,8220,5
27167,4721,8220,2
27168,4722,8220,2
27169,4719,8221,3
27170,4720,8221,1
27171,4721,8221,4
27172,4722,8221,1
27173,4719,8222,2
27174,4720,8222,4
27175,4721,8222,3
27176,4722,8222,4
27177,4723,8223,4
27178,4723,8224,3
27179,4723,8225,1
27180,4723,8226,5
27181,4723,8227,2
27182,4723,8228,1
27183,4724,8229,1
27184,4724,8230,2
27185,4724,8231,1
27186,4725,8232,2
27187,4725,8233,5
27188,4725,8234,1
27189,4725,8235,5
27190,4726,8236,5
27191,4727,8236,1
27192,4728,8236,1
27193,4729,8236,4
27194,4726,8237,2
27195,4727,8237,5
27196,4728,8237,1
27197,4729,8237,1
27198,4726,8238,5
27199,4727,8238,3
27200,4728,8238,4
27201,4729,8238,5
27202,4726,8239,5
27203,4727,8239,1
27204,4728,8239,3
27205,4729,8239,2
27206,4726,8240,4
27207,4727,8240,3
27208,4728,8240,1
27209,4729,8240,1
27210,4726,8241,5
27211,4727,8241,4
27212,4728,8241,1
27213,4729,8241,3
27214,4726,8242,3
27215,4727,8242,1
27216,4728,8242,1
27217,4729,8242,4
27218,4726,8243,2
27219,4727,8243,1
27220,4728,8243,3
27221,4729,8243,2
27222,4726,8244,1
27223,4727,8244,1
27224,4728,8244,3
27225,4729,8244,2
27226,4730,8245,4
27227,4730,8246,1
27228,4730,8247,1
27229,4730,8248,4
27230,4731,8249,1
27231,4732,8249,5
27232,4733,8249,5
27233,4734,8249,5
27234,4731,8250,3
27235,4732,8250,2
27236,4733,8250,1
27237,4734,8250,4
27238,4731,8251,2
27239,4732,8251,5
27240,4733,8251,1
27241,4734,8251,3
27242,4731,8252,5
27243,4732,8252,4
27244,4733,8252,2
27245,4734,8252,2
27246,4731,8253,5
27247,4732,8253,3
27248,4733,8253,2
27249,4734,8253,1
27250,4731,8254,3
27251,4732,8254,1
27252,4733,8254,3
27253,4734,8254,4
27254,4731,8255,2
27255,4732,8255,4
27256,4733,8255,5
27257,4734,8255,1
27258,4731,8256,4
27259,4732,8256,5
27260,4733,8256,1
27261,4734,8256,5
27262,4731,8257,2
27263,4732,8257,3
27264,4733,8257,5
27265,4734,8257,3
27266,4731,8258,2
27267,4732,8258,5
27268,4733,8258,5
27269,4734,8258,3
27270,4736,8259,1
27271,4736,8260,4
27272,4736,8261,1
27273,4736,8262,2
27274,4736,8263,5
27275,4736,8264,1
27276,4736,8265,5
27277,4736,8266,5
27278,4737,8267,2
27279,4738,8267,4
27280,4739,8267,4
27281,4740,8267,2
27282,4737,8268,3
27283,4738,8268,5
27284,4739,8268,1
27285,4740,8268,4
27286,4737,8269,1
27287,4738,8269,1
27288,4739,8269,4
27289,4740,8269,2
27290,4741,8270,1
27291,4742,8270,5
27292,4743,8270,5
27293,4744,8270,3
27294,4741,8271,1
27295,4742,8271,2
27296,4743,8271,1
27297,4744,8271,4
27298,4745,8272,2
27299,4746,8272,2
27300,4747,8272,2
27301,4748,8272,3
27302,4745,8273,1
27303,4746,8273,5
27304,4747,8273,5
27305,4748,8273,5
27306,4745,8274,3
27307,4746,8274,4
27308,4747,8274,2
27309,4748,8274,5
27310,4745,8275,3
27311,4746,8275,1
27312,4747,8275,1
27313,4748,8275,2
27314,4745,8276,2
27315,4746,8276,2
27316,4747,8276,3
27317,4748,8276,4
27318,4745,8277,3
27319,4746,8277,2
27320,4747,8277,2
27321,4748,8277,3
27322,4749,8278,2
27323,4750,8278,2
27324,4751,8278,3
27325,4752,8278,3
27326,4749,8279,3
27327,4750,8279,5
27328,4751,8279,1
27329,4752,8279,3
27330,4749,8280,5
27331,4750,8280,2
27332,4751,8280,1
27333,4752,8280,4
27334,4749,8281,4
27335,4750,8281,3
27336,4751,8281,3
27337,4752,8281,4
27338,4749,8282,3
27339,4750,8282,4
27340,4751,8282,3
27341,4752,8282,1
27342,4749,8283,3
27343,4750,8283,5
27344,4751,8283,2
27345,4752,8283,5
27346,4749,8284,1
27347,4750,8284,4
27348,4751,8284,3
27349,4752,8284,3
27350,4749,8285,3
27351,4750,8285,2
27352,4751,8285,3
27353,4752,8285,5
27354,4749,8286,1
27355,4750,8286,5
27356,4751,8286,4
27357,4752,8286,1
27358,4753,8287,5
27359,4754,8287,4
27360,4755,8287,5
27361,4756,8287,1
27362,4757,8288,3
27363,4758,8288,5
27364,4759,8288,3
27365,4760,8288,3
27366,4757,8289,3
27367,4758,8289,1
27368,4759,8289,5
27369,4760,8289,4
27370,4761,8290,4
27371,4762,8290,5
27372,4763,8290,3
27373,4764,8290,5
27374,4761,8291,4
27375,4762,8291,5
27376,4763,8291,3
27377,4764,8291,5
27378,4761,8292,3
27379,4762,8292,4
27380,4763,8292,1
27381,4764,8292,4
27382,4761,8293,3
27383,4762,8293,3
27384,4763,8293,5
27385,4764,8293,3
27386,4765,8294,3
27387,4766,8294,4
27388,4767,8294,2
27389,4768,8294,4
27390,4765,8295,5
27391,4766,8295,1
27392,4767,8295,1
27393,4768,8295,3
27394,4765,8296,5
27395,4766,8296,4
27396,4767,8296,1
27397,4768,8296,1
27398,4765,8297,5
27399,4766,8297,5
27400,4767,8297,1
27401,4768,8297,1
27402,4765,8298,5
27403,4766,8298,4
27404,4767,8298,1
27405,4768,8298,4
27406,4765,8299,5
27407,4766,8299,1
27408,4767,8299,1
27409,4768,8299,1
27410,4765,8300,2
27411,4766,8300,4
27412,4767,8300,4
27413,4768,8300,1
27414,4765,8301,3
27415,4766,8301,4
27416,4767,8301,5
27417,4768,8301,5
27418,4765,8302,4
27419,4766,8302,1
27420,4767,8302,1
27421,4768,8302,4
27422,4765,8303,5
27423,4766,8303,1
27424,4767,8303,5
27425,4768,8303,4
27426,4765,8304,4
27427,4766,8304,1
27428,4767,8304,2
27429,4768,8304,3
27430,4769,8305,3
27431,4770,8305,3
27432,4771,8305,4
27433,4772,8305,4
27434,4769,8306,2
27435,4770,8306,2
27436,4771,8306,4
27437,4772,8306,2
27438,4769,8307,1
27439,4770,8307,5
27440,4771,8307,2
27441,4772,8307,3
27442,4769,8308,4
27443,4770,8308,3
27444,4771,8308,2
27445,4772,8308,5
27446,4773,8309,3
27447,4774,8309,3
27448,4775,8309,3
27449,4776,8309,5
27450,4773,8310,5
27451,4774,8310,4
27452,4775,8310,2
27453,4776,8310,4
27454,4773,8311,2
27455,4774,8311,1
27456,4775,8311,3
27457,4776,8311,4
27458,4773,8312,3
27459,4774,8312,5
27460,4775,8312,2
27461,4776,8312,4
27462,4773,8313,1
27463,4774,8313,5
27464,4775,8313,3
27465,4776,8313,2
27466,4773,8314,3
27467,4774,8314,5
27468,4775,8314,4
27469,4776,8314,1
27470,4773,8315,4
27471,4774,8315,5
27472,4775,8315,5
27473,4776,8315,2
27474,4773,8316,5
27475,4774,8316,3
27476,4775,8316,4
27477,4776,8316,2
27478,4773,8317,5
27479,4774,8317,2
27480,4775,8317,3
27481,4776,8317,3
27482,4773,8318,4
27483,4774,8318,3
27484,4775,8318,5
27485,4776,8318,4
27486,4773,8319,5
27487,4774,8319,4
27488,4775,8319,1
27489,4776,8319,1
27490,4777,8320,3
27491,4777,8321,4
27492,4777,8322,5
27493,4777,8323,3
27494,4778,8324,4
27495,4779,8324,5
27496,4780,8324,2
27497,4781,8324,1
27498,4778,8325,3
27499,4779,8325,5
27500,4780,8325,3
27501,4781,8325,3
27502,4782,8326,4
27503,4783,8326,2
27504,4784,8326,4
27505,4785,8326,1
27506,4782,8327,2
27507,4783,8327,3
27508,4784,8327,5
27509,4785,8327,4
27510,4782,8328,3
27511,4783,8328,4
27512,4784,8328,2
27513,4785,8328,1
27514,4782,8329,1
27515,4783,8329,3
27516,4784,8329,1
27517,4785,8329,2
27518,4782,8330,2
27519,4783,8330,5
27520,4784,8330,3
27521,4785,8330,5
27522,4786,8331,1
27523,4786,8332,4
27524,4786,8333,1
27525,4786,8334,1
27526,4786,8335,1
27527,4787,8336,3
27528,4788,8336,5
27529,4789,8336,5
27530,4790,8336,2
27531,4787,8337,5
27532,4788,8337,5
27533,4789,8337,1
27534,4790,8337,4
27535,4787,8338,2
27536,4788,8338,2
27537,4789,8338,3
27538,4790,8338,1
27539,4787,8339,3
27540,4788,8339,4
27541,4789,8339,1
27542,4790,8339,2
27543,4787,8340,5
27544,4788,8340,4
27545,4789,8340,4
27546,4790,8340,3
27547,4787,8341,4
27548,4788,8341,1
27549,4789,8341,2
27550,4790,8341,5
27551,4787,8342,3
27552,4788,8342,4
27553,4789,8342,2
27554,4790,8342,2
27555,4787,8343,2
27556,4788,8343,1
27557,4789,8343,5
27558,4790,8343,3
27559,4787,8344,1
27560,4788,8344,3
27561,4789,8344,4
27562,4790,8344,1
27563,4787,8345,4
27564,4788,8345,4
27565,4789,8345,4
27566,4790,8345,2
27567,4787,8346,2
27568,4788,8346,1
27569,4789,8346,3
27570,4790,8346,4
27571,4787,8347,1
27572,4788,8347,1
27573,4789,8347,1
27574,4790,8347,5
27575,4787,8348,5
27576,4788,8348,1
27577,4789,8348,4
27578,4790,8348,4
27579,4787,8349,1
27580,4788,8349,3
27581,4789,8349,5
27582,4790,8349,1
27583,4791,8350,5
27584,4792,8350,5
27585,4793,8350,3
27586,4794,8350,4
27587,4791,8351,5
27588,4792,8351,5
27589,4793,8351,4
27590,4794,8351,2
27591,4791,8352,2
27592,4792,8352,4
27593,4793,8352,3
27594,4794,8352,1
27595,4791,8353,1
27596,4792,8353,1
27597,4793,8353,3
27598,4794,8353,3
27599,4791,8354,3
27600,4792,8354,3
27601,4793,8354,3
27602,4794,8354,2
27603,4791,8355,1
27604,4792,8355,4
27605,4793,8355,5
27606,4794,8355,2
27607,4791,8356,5
27608,4792,8356,1
27609,4793,8356,3
27610,4794,8356,3
27611,4791,8357,4
27612,4792,8357,4
27613,4793,8357,5
27614,4794,8357,2
27615,4799,8358,1
27616,4800,8358,1
27617,4801,8358,5
27618,4802,8358,5
27619,4799,8359,5
27620,4800,8359,2
27621,4801,8359,5
27622,4802,8359,1
27623,4799,8360,2
27624,4800,8360,2
27625,4801,8360,1
27626,4802,8360,1
27627,4799,8361,4
27628,4800,8361,2
27629,4801,8361,3
27630,4802,8361,3
27631,4799,8362,5
27632,4800,8362,1
27633,4801,8362,5
27634,4802,8362,4
27635,4803,8363,2
27636,4804,8363,5
27637,4805,8363,3
27638,4806,8363,4
27639,4803,8364,3
27640,4804,8364,5
27641,4805,8364,4
27642,4806,8364,4
27643,4803,8365,3
27644,4804,8365,4
27645,4805,8365,5
27646,4806,8365,1
27647,4803,8366,2
27648,4804,8366,2
27649,4805,8366,2
27650,4806,8366,2
27651,4803,8367,4
27652,4804,8367,2
27653,4805,8367,3
27654,4806,8367,3
27655,4803,8368,3
27656,4804,8368,4
27657,4805,8368,2
27658,4806,8368,1
27659,4803,8369,3
27660,4804,8369,3
27661,4805,8369,2
27662,4806,8369,1
27663,4803,8370,3
27664,4804,8370,2
27665,4805,8370,3
27666,4806,8370,1
27667,4803,8371,3
27668,4804,8371,5
27669,4805,8371,5
27670,4806,8371,2
27671,4807,8372,1
27672,4808,8372,3
27673,4809,8372,5
27674,4810,8372,1
27675,4807,8373,1
27676,4808,8373,3
27677,4809,8373,5
27678,4810,8373,5
27679,4807,8374,4
27680,4808,8374,3
27681,4809,8374,1
27682,4810,8374,3
27683,4807,8375,3
27684,4808,8375,2
27685,4809,8375,2
27686,4810,8375,1
27687,4811,8376,3
27688,4812,8376,3
27689,4813,8376,4
27690,4814,8376,4
27691,4811,8377,3
27692,4812,8377,5
27693,4813,8377,3
27694,4814,8377,4
27695,4811,8378,1
27696,4812,8378,5
27697,4813,8378,4
27698,4814,8378,4
27699,4811,8379,5
27700,4812,8379,2
27701,4813,8379,4
27702,4814,8379,2
27703,4815,8380,4
27704,4816,8380,3
27705,4817,8380,4
27706,4818,8380,5
27707,4815,8381,5
27708,4816,8381,3
27709,4817,8381,4
27710,4818,8381,2
27711,4815,8382,2
27712,4816,8382,5
27713,4817,8382,2
27714,4818,8382,5
27715,4815,8383,5
27716,4816,8383,5
27717,4817,8383,5
27718,4818,8383,5
27719,4815,8384,3
27720,4816,8384,5
27721,4817,8384,2
27722,4818,8384,4
27723,4815,8385,2
27724,4816,8385,4
27725,4817,8385,1
27726,4818,8385,5
27727,4815,8386,5
27728,4816,8386,3
27729,4817,8386,3
27730,4818,8386,1
27731,4815,8387,2
27732,4816,8387,5
27733,4817,8387,1
27734,4818,8387,1
27735,4815,8388,3
27736,4816,8388,2
27737,4817,8388,5
27738,4818,8388,2
27739,4819,8389,3
27740,4820,8389,2
27741,4821,8389,1
27742,4822,8389,3
27743,4819,8390,5
27744,4820,8390,3
27745,4821,8390,1
27746,4822,8390,4
27747,4819,8391,5
27748,4820,8391,1
27749,4821,8391,4
27750,4822,8391,1
27751,4819,8392,3
27752,4820,8392,3
27753,4821,8392,4
27754,4822,8392,5
27755,4819,8393,5
27756,4820,8393,5
27757,4821,8393,1
27758,4822,8393,2
27759,4819,8394,4
27760,4820,8394,2
27761,4821,8394,3
27762,4822,8394,3
27763,4819,8395,5
27764,4820,8395,4
27765,4821,8395,2
27766,4822,8395,1
27767,4819,8396,2
27768,4820,8396,5
27769,4821,8396,4
27770,4822,8396,5
27771,4819,8397,1
27772,4820,8397,4
27773,4821,8397,1
27774,4822,8397,3
27775,4819,8398,5
27776,4820,8398,1
27777,4821,8398,1
27778,4822,8398,4
27779,4823,8399,5
27780,4824,8399,5
27781,4825,8399,3
27782,4826,8399,5
27783,4823,8400,2
27784,4824,8400,4
27785,4825,8400,1
27786,4826,8400,4
27787,4823,8401,1
27788,4824,8401,1
27789,4825,8401,4
27790,4826,8401,4
27791,4823,8402,3
27792,4824,8402,1
27793,4825,8402,2
27794,4826,8402,4
27795,4823,8403,1
27796,4824,8403,1
27797,4825,8403,4
27798,4826,8403,5
27799,4823,8404,3
27800,4824,8404,4
27801,4825,8404,1
27802,4826,8404,2
27803,4823,8405,1
27804,4824,8405,5
27805,4825,8405,3
27806,4826,8405,5
27807,4823,8406,1
27808,4824,8406,1
27809,4825,8406,3
27810,4826,8406,3
27811,4823,8407,1
27812,4824,8407,3
27813,4825,8407,4
27814,4826,8407,4
27815,4823,8408,5
27816,4824,8408,4
27817,4825,8408,5
27818,4826,8408,2
27819,4823,8409,2
27820,4824,8409,5
27821,4825,8409,3
27822,4826,8409,4
27823,4823,8410,2
27824,4824,8410,3
27825,4825,8410,3
27826,4826,8410,3
27827,4823,8411,2
27828,4824,8411,2
27829,4825,8411,5
27830,4826,8411,2
27831,4827,8412,1
27832,4828,8412,2
27833,4829,8412,1
27834,4830,8412,5
27835,4827,8413,5
27836,4828,8413,2
27837,4829,8413,2
27838,4830,8413,5
27839,4827,8414,4
27840,4828,8414,5
27841,4829,8414,2
27842,4830,8414,2
27843,4827,8415,4
27844,4828,8415,3
27845,4829,8415,3
27846,4830,8415,1
27847,4827,8416,1
27848,4828,8416,2
27849,4829,8416,1
27850,4830,8416,2
27851,4827,8417,4
27852,4828,8417,5
27853,4829,8417,1
27854,4830,8417,3
27855,4827,8418,3
27856,4828,8418,2
27857,4829,8418,4
27858,4830,8418,4
27859,4827,8419,3
27860,4828,8419,3
27861,4829,8419,4
27862,4830,8419,3
27863,4827,8420,5
27864,4828,8420,1
27865,4829,8420,3
27866,4830,8420,2
27867,4831,8421,5
27868,4832,8421,1
27869,4833,8421,4
27870,4834,8421,3
27871,4831,8422,5
27872,4832,8422,1
27873,4833,8422,3
27874,4834,8422,1
27875,4831,8423,5
27876,4832,8423,4
27877,4833,8423,1
27878,4834,8423,4
27879,4831,8424,1
27880,4832,8424,4
27881,4833,8424,5
27882,4834,8424,3
27883,4831,8425,5
27884,4832,8425,2
27885,4833,8425,1
27886,4834,8425,3
27887,4831,8426,4
27888,4832,8426,2
27889,4833,8426,2
27890,4834,8426,1
27891,4835,8427,1
27892,4835,8428,5
27893,4835,8429,2
27894,4835,8430,5
27895,4836,8431,1
27896,4837,8431,1
27897,4838,8431,2
27898,4839,8431,1
27899,4836,8432,4
27900,4837,8432,5
27901,4838,8432,2
27902,4839,8432,5
27903,4836,8433,4
27904,4837,8433,2
27905,4838,8433,4
27906,4839,8433,4
27907,4836,8434,3
27908,4837,8434,2
27909,4838,8434,4
27910,4839,8434,3
27911,4840,8435,4
27912,4840,8436,5
27913,4841,8437,3
27914,4842,8437,1
27915,4843,8437,4
27916,4844,8437,2
27917,4841,8438,5
27918,4842,8438,5
27919,4843,8438,4
27920,4844,8438,3
27921,4841,8439,4
27922,4842,8439,1
27923,4843,8439,2
27924,4844,8439,3
27925,4841,8440,4
27926,4842,8440,1
27927,4843,8440,4
27928,4844,8440,4
27929,4841,8441,4
27930,4842,8441,1
27931,4843,8441,2
27932,4844,8441,4
27933,4841,8442,1
27934,4842,8442,1
27935,4843,8442,1
27936,4844,8442,5
27937,4841,8443,2
27938,4842,8443,2
27939,4843,8443,2
27940,4844,8443,2
27941,4849,8444,1
27942,4850,8444,4
27943,4851,8444,1
27944,4852,8444,3
27945,4849,8445,5
27946,4850,8445,3
27947,4851,8445,2
27948,4852,8445,3
27949,4849,8446,4
27950,4850,8446,3
27951,4851,8446,2
27952,4852,8446,2
27953,4849,8447,4
27954,4850,8447,5
27955,4851,8447,3
27956,4852,8447,1
27957,4849,8448,3
27958,4850,8448,1
27959,4851,8448,1
27960,4852,8448,4
27961,4849,8449,1
27962,4850,8449,3
27963,4851,8449,4
27964,4852,8449,4
27965,4849,8450,3
27966,4850,8450,5
27967,4851,8450,1
27968,4852,8450,4
27969,4849,8451,2
27970,4850,8451,2
27971,4851,8451,3
27972,4852,8451,2
27973,4849,8452,1
27974,4850,8452,5
27975,4851,8452,5
27976,4852,8452,5
27977,4849,8453,3
27978,4850,8453,3
27979,4851,8453,3
27980,4852,8453,3
27981,4849,8454,2
27982,4850,8454,5
27983,4851,8454,4
27984,4852,8454,4
27985,4849,8455,5
27986,4850,8455,3
27987,4851,8455,4
27988,4852,8455,5
27989,4853,8456,1
27990,4854,8456,2
27991,4855,8456,2
27992,4856,8456,5
27993,4853,8457,2
27994,4854,8457,1
27995,4855,8457,1
27996,4856,8457,3
27997,4853,8458,5
27998,4854,8458,3
27999,4855,8458,2
28000,4856,8458,5
28001,4853,8459,3
28002,4854,8459,5
28003,4855,8459,2
28004,4856,8459,1
28005,4853,8460,5
28006,4854,8460,1
28007,4855,8460,3
28008,4856,8460,4
28009,4853,8461,2
28010,4854,8461,5
28011,4855,8461,4
28012,4856,8461,2
28013,4853,8462,1
28014,4854,8462,4
28015,4855,8462,5
28016,4856,8462,2
28017,4853,8463,3
28018,4854,8463,5
28019,4855,8463,3
28020,4856,8463,5
28021,4853,8464,3
28022,4854,8464,3
28023,4855,8464,2
28024,4856,8464,5
28025,4857,8465,1
28026,4857,8466,1
28027,4857,8467,3
28028,4857,8468,4
28029,4857,8469,3
28030,4857,8470,4
28031,4857,8471,1
28032,4857,8472,5
28033,4857,8473,4
28034,4858,8474,4
28035,4859,8474,4
28036,4860,8474,1
28037,4861,8474,5
28038,4858,8475,2
28039,4859,8475,5
28040,4860,8475,3
28041,4861,8475,2
28042,4858,8476,4
28043,4859,8476,2
28044,4860,8476,4
28045,4861,8476,3
28046,4862,8477,4
28047,4863,8477,4
28048,4864,8477,2
28049,4865,8477,1
28050,4862,8478,1
28051,4863,8478,4
28052,4864,8478,5
28053,4865,8478,4
28054,4862,8479,2
28055,4863,8479,3
28056,4864,8479,2
28057,4865,8479,3
28058,4870,8480,5
28059,4870,8481,1
28060,4870,8482,4
28061,4870,8483,1
28062,4871,8484,4
28063,4872,8485,1
28064,4872,8486,3
28065,4872,8487,1
28066,4872,8488,4
28067,4872,8489,2
28068,4872,8490,2
28069,4873,8491,3
28070,4873,8492,3
28071,4873,8493,4
28072,4874,8494,1
28073,4875,8494,4
28074,4876,8494,3
28075,4877,8494,5
28076,4874,8495,5
28077,4875,8495,5
28078,4876,8495,5
28079,4877,8495,3
28080,4878,8496,3
28081,4879,8496,3
28082,4880,8496,3
28083,4881,8496,2
28084,4878,8497,2
28085,4879,8497,3
28086,4880,8497,4
28087,4881,8497,1
28088,4878,8498,1
28089,4879,8498,2
28090,4880,8498,2
28091,4881,8498,3
28092,4878,8499,4
28093,4879,8499,2
28094,4880,8499,4
28095,4881,8499,2
28096,4878,8500,4
28097,4879,8500,3
28098,4880,8500,2
28099,4881,8500,1
28100,4878,8501,2
28101,4879,8501,4
28102,4880,8501,3
28103,4881,8501,1
28104,4878,8502,3
28105,4879,8502,4
28106,4880,8502,5
28107,4881,8502,5
28108,4878,8503,4
28109,4879,8503,4
28110,4880,8503,1
28111,4881,8503,4
28112,4878,8504,5
28113,4879,8504,5
28114,4880,8504,2
28115,4881,8504,2
28116,4878,8505,1
28117,4879,8505,5
28118,4880,8505,3
28119,4881,8505,1
28120,4886,8506,5
28121,4887,8506,5
28122,4888,8506,5
28123,4889,8506,5
28124,4886,8507,4
28125,4887,8507,1
28126,4888,8507,2
28127,4889,8507,4
28128,4886,8508,2
28129,4887,8508,1
28130,4888,8508,1
28131,4889,8508,5
28132,4886,8509,1
28133,4887,8509,5
28134,4888,8509,2
28135,4889,8509,1
28136,4886,8510,3
28137,4887,8510,1
28138,4888,8510,1
28139,4889,8510,2
28140,4890,8511,5
28141,4891,8511,3
28142,4892,8511,5
28143,4893,8511,5
28144,4890,8512,5
28145,4891,8512,3
28146,4892,8512,3
28147,4893,8512,4
28148,4890,8513,4
28149,4891,8513,4
28150,4892,8513,2
28151,4893,8513,5
28152,4890,8514,2
28153,4891,8514,4
28154,4892,8514,5
28155,4893,8514,5
28156,4890,8515,1
28157,4891,8515,3
28158,4892,8515,1
28159,4893,8515,3
28160,4890,8516,4
28161,4891,8516,1
28162,4892,8516,2
28163,4893,8516,3
28164,4894,8517,5
28165,4895,8517,3
28166,4896,8517,4
28167,4897,8517,3
28168,4898,8518,5
28169,4899,8518,3
28170,4900,8518,4
28171,4901,8518,4
28172,4898,8519,2
28173,4899,8519,4
28174,4900,8519,4
28175,4901,8519,4
28176,4902,8520,1
28177,4902,8521,1
28178,4902,8522,2
28179,4902,8523,2
28180,4902,8524,5
28181,4902,8525,3
28182,4902,8526,4
28183,4902,8527,2
28184,4902,8528,5
28185,4902,8529,2
28186,4902,8530,4
28187,4903,8531,4
28188,4904,8531,4
28189,4905,8531,3
28190,4906,8531,3
28191,4903,8532,5
28192,4904,8532,4
28193,4905,8532,1
28194,4906,8532,4
28195,4903,8533,2
28196,4904,8533,1
28197,4905,8533,3
28198,4906,8533,1
28199,4903,8534,2
28200,4904,8534,3
28201,4905,8534,5
28202,4906,8534,3
28203,4903,8535,3
28204,4904,8535,3
28205,4905,8535,2
28206,4906,8535,3
28207,4903,8536,1
28208,4904,8536,2
28209,4905,8536,4
28210,4906,8536,3
28211,4903,8537,1
28212,4904,8537,4
28213,4905,8537,1
28214,4906,8537,3
28215,4903,8538,5
28216,4904,8538,5
28217,4905,8538,2
28218,4906,8538,5
28219,4903,8539,1
28220,4904,8539,5
28221,4905,8539,4
28222,4906,8539,3
28223,4903,8540,1
28224,4904,8540,4
28225,4905,8540,1
28226,4906,8540,4
28227,4903,8541,5
28228,4904,8541,5
28229,4905,8541,4
28230,4906,8541,4
28231,4903,8542,4
28232,4904,8542,1
28233,4905,8542,3
28234,4906,8542,2
28235,4907,8543,2
28236,4907,8544,1
28237,4907,8545,1
28238,4907,8546,2
28239,4907,8547,1
28240,4907,8548,3
28241,4907,8549,1
28242,4907,8550,1
28243,4907,8551,3
28244,4907,8552,3
28245,4907,8553,3
28246,4908,8554,1
28247,4909,8554,5
28248,4910,8554,4
28249,4911,8554,1
28250,4908,8555,2
28251,4909,8555,4
28252,4910,8555,4
28253,4911,8555,4
28254,4908,8556,1
28255,4909,8556,1
28256,4910,8556,4
28257,4911,8556,3
28258,4908,8557,2
28259,4909,8557,5
28260,4910,8557,1
28261,4911,8557,2
28262,4908,8558,3
28263,4909,8558,5
28264,4910,8558,2
28265,4911,8558,4
28266,4908,8559,3
28267,4909,8559,3
28268,4910,8559,1
28269,4911,8559,4
28270,4908,8560,3
28271,4909,8560,3
28272,4910,8560,4
28273,4911,8560,1
28274,4908,8561,2
28275,4909,8561,4
28276,4910,8561,1
28277,4911,8561,3
28278,4908,8562,2
28279,4909,8562,1
28280,4910,8562,3
28281,4911,8562,3
28282,4908,8563,3
28283,4909,8563,2
28284,4910,8563,5
28285,4911,8563,4
28286,4908,8564,4
28287,4909,8564,1
28288,4910,8564,5
28289,4911,8564,1
28290,4912,8565,2
28291,4913,8565,1
28292,4914,8565,4
28293,4915,8565,3
28294,4912,8566,2
28295,4913,8566,2
28296,4914,8566,4
28297,4915,8566,5
28298,4912,8567,1
28299,4913,8567,4
28300,4914,8567,1
28301,4915,8567,1
28302,4912,8568,3
28303,4913,8568,2
28304,4914,8568,3
28305,4915,8568,1
28306,4912,8569,3
28307,4913,8569,1
